Date,Open,High,Low,Close,Adj Close,Volume
2014-12-02,4.005920,4.118340,3.982250,4.056210,3.985205,107093651
2014-12-03,4.068050,4.201180,3.997040,4.186390,4.113106,165266151
2014-12-04,4.186390,4.224850,4.144970,4.189350,4.116014,116978613
2014-12-05,4.215980,4.215980,3.994080,4.065090,3.993929,107736851
2014-12-08,4.056210,4.124260,4.014790,4.056210,3.985205,89883204
2014-12-09,4.053250,4.127220,3.884620,3.896450,3.828241,113806564
2014-12-10,3.914200,4.156800,3.905330,4.142010,4.069503,126940568
2014-12-11,4.139050,4.278110,4.085800,4.215980,4.142178,186598572
2014-12-12,4.215980,4.272190,4.159760,4.201180,4.127636,116033686
2014-12-15,4.186390,4.434910,4.156800,4.366860,4.290417,170854724
2014-12-16,4.387570,4.494080,4.322490,4.423080,4.345652,144978695
2014-12-17,4.414200,4.414200,4.230770,4.272190,4.197403,118492907
2014-12-18,4.230770,4.378700,4.221890,4.334320,4.258446,91287517
2014-12-19,4.319530,4.325440,4.112430,4.153850,4.081135,117728716
2014-12-22,4.109470,4.109470,3.855030,3.902370,3.834058,114278577
2014-12-23,3.920120,3.985210,3.786980,3.810650,3.743943,73625076
2014-12-24,3.846150,3.914200,3.834320,3.896450,3.828241,49625488
2014-12-25,3.914200,3.955620,3.887570,3.926040,3.857313,46339732
2014-12-26,3.934910,3.994080,3.931950,3.961540,3.892191,42134384
2014-12-29,3.976330,3.976330,3.810650,3.831360,3.764290,54825077
2014-12-30,3.834320,3.875740,3.742600,3.781070,3.714881,58915803
2014-12-31,3.772190,3.860950,3.757400,3.822490,3.755576,36347408
2015-01-05,3.822490,3.931950,3.760360,3.920120,3.851497,63767996
2015-01-06,3.884620,3.961540,3.819530,3.949700,3.880559,73169196
2015-01-07,3.994080,4.017750,3.911240,3.943790,3.874752,53793068
2015-01-08,3.943790,3.970410,3.857990,3.878700,3.810802,38602524
2015-01-09,3.875740,3.949700,3.846150,3.846150,3.778822,36372248
